0;0;0;16;;;;;
0;1;64;16;;;;;
0;2;128;16;;;;;
0;3;192;16;;;;;
0;4;256;16;;;;;
0;5;320;16;;;;;
0;6;384;16;;;;;
0;7;448;16;;;;;
0;8;512;16;;;;;
0;9;576;16;;;;;
0;10;640;16;;;;;
0;11;704;16;;;;;
0;12;768;16;;;;;
0;13;832;16;;;;;
0;14;896;16;;;;;
0;15;960;16;;;;;
0;16;1024;16;;;;;
0;17;1088;16;;;;;
0;18;1152;16;;;;;
0;19;1216;16;;;;;
0;20;1280;16;;;;;
0;21;1344;16;;;;;
0;22;1408;16;;;;;
0;23;1472;16;;;;;
0;24;1536;16;;;;;
0;25;1600;16;;;;;
0;26;1664;16;;;;;
0;27;1728;16;;;;;
0;28;1792;16;;;;;
0;29;1856;16;;;;;
0;30;1920;16;;;;;
0;31;1984;384;;;;;
0;32;2048;256;;;;;
0;33;2112;0;;;;;
0;34;2176;0;;;;;
0;35;2240;0;;;;;
0;36;2304;0;;;;;
0;37;2368;0;;;;;
0;38;2432;0;;;;;
0;39;2496;0;;;;;
0;40;2560;0;;;;;
0;41;2624;0;;;;;
0;42;2688;0;;;;;
0;43;2752;0;;;;;
0;44;2816;0;;;;;
0;45;2880;0;;;;;
0;46;2944;0;;;;;
0;47;3008;0;;;;;
0;48;3072;0;;;;;
0;49;3136;0;;;;;
0;50;3200;0;;;;;
0;51;3264;0;;;;;
0;52;3328;0;;;;;
0;53;3392;0;;;;;
0;54;3456;0;;;;;
0;55;3520;0;;;;;
0;56;3584;0;;;;;
0;57;3648;0;;;;;
0;58;3712;0;;;;;
0;59;3776;0;;;;;
0;60;3840;0;;;;;
0;61;3904;0;;;;;
0;62;3968;0;;;;;
0;63;4032;0;;;;;
1;0;1;16;;;;;
1;1;65;16;;;;;
1;2;129;16;;;;;
1;3;193;16;;;;;
1;4;257;16;;;;;
1;5;321;16;;;;;
1;6;385;16;;;;;
1;7;449;16;;;;;
1;8;513;16;;;;;
1;9;577;16;;;;;
1;10;641;16;;;;;
1;11;705;16;;;;;
1;12;769;16;;;;;
1;13;833;16;;;;;
1;14;897;16;;;;;
1;15;961;16;;;;;
1;16;1025;16;;;;;
1;17;1089;16;;;;;
1;18;1153;16;;;;;
1;19;1217;16;;;;;
1;20;1281;16;;;;;
1;21;1345;16;;;;;
1;22;1409;16;;;;;
1;23;1473;16;;;;;
1;24;1537;16;;;;;
1;25;1601;16;;;;;
1;26;1665;16;;;;;
1;27;1729;16;;;;;
1;28;1793;16;;;;;
1;29;1857;16;;;;;
1;30;1921;16;;;;;
1;31;1985;16;;;;;
1;32;2049;16;;;;;
1;33;2113;384;;;;;
1;34;2177;0;;;;;
1;35;2241;0;;;;;
1;36;2305;0;;;;;
1;37;2369;0;;;;;
1;38;2433;0;;;;;
1;39;2497;0;;;;;
1;40;2561;0;;;;;
1;41;2625;0;;;;;
1;42;2689;0;;;;;
1;43;2753;0;;;;;
1;44;2817;0;;;;;
1;45;2881;256;;;;;
1;46;2945;256;;;;;
1;47;3009;256;;;;;
1;48;3073;0;;;;;
1;49;3137;0;;;;;
1;50;3201;0;;;;;
1;51;3265;0;;;;;
1;52;3329;0;;;;;
1;53;3393;0;;;;;
1;54;3457;0;;;;;
1;55;3521;0;;;;;
1;56;3585;0;;;;;
1;57;3649;0;;;;;
1;58;3713;0;;;;;
1;59;3777;0;;;;;
1;60;3841;0;;;;;
1;61;3905;0;;;;;
1;62;3969;0;;;;;
1;63;4033;0;;;;;
2;0;2;16;;;;;
2;1;66;16;;;;;
2;2;130;16;;;;;
2;3;194;16;;;;;
2;4;258;16;;;;;
2;5;322;16;;;;;
2;6;386;16;;;;;
2;7;450;16;;;;;
2;8;514;16;;;;;
2;9;578;16;;;;;
2;10;642;16;;;;;
2;11;706;16;;;;;
2;12;770;16;;;;;
2;13;834;16;;;;;
2;14;898;16;;;;;
2;15;962;16;;;;;
2;16;1026;16;;;;;
2;17;1090;16;;;;;
2;18;1154;16;;;;;
2;19;1218;16;;;;;
2;20;1282;16;;;;;
2;21;1346;16;;;;;
2;22;1410;16;;;;;
2;23;1474;16;;;;;
2;24;1538;16;;;;;
2;25;1602;16;;;;;
2;26;1666;16;;;;;
2;27;1730;16;;;;;
2;28;1794;16;;;;;
2;29;1858;16;;;;;
2;30;1922;16;;;;;
2;31;1986;16;;;;;
2;32;2050;16;;;;;
2;33;2114;16;;;;;
2;34;2178;384;;;;;
2;35;2242;256;;;;;
2;36;2306;256;;;;;
2;37;2370;256;;;;;
2;38;2434;0;;;;;
2;39;2498;0;;;;;
2;40;2562;0;;;;;
2;41;2626;0;;;;;
2;42;2690;0;;;;;
2;43;2754;256;;;;;
2;44;2818;288;;;;;
2;45;2882;16;;;;;
2;46;2946;16;;;;;
2;47;3010;16;;;;;
2;48;3074;384;;;;;
2;49;3138;256;;;;;
2;50;3202;256;;;;;
2;51;3266;256;;;;;
2;52;3330;256;;;;;
2;53;3394;0;;;;;
2;54;3458;0;;;;;
2;55;3522;0;;;;;
2;56;3586;0;;;;;
2;57;3650;0;;;;;
2;58;3714;0;;;;;
2;59;3778;0;;;;;
2;60;3842;0;;;;;
2;61;3906;0;;;;;
2;62;3970;0;;;;;
2;63;4034;0;;;;;
3;0;3;16;;;;;
3;1;67;16;;;;;
3;2;131;16;;;;;
3;3;195;16;;;;;
3;4;259;16;;;;;
3;5;323;16;;;;;
3;6;387;16;;;;;
3;7;451;16;;;;;
3;8;515;16;;;;;
3;9;579;16;;;;;
3;10;643;16;;;;;
3;11;707;16;;;;;
3;12;771;16;;;;;
3;13;835;16;;;;;
3;14;899;16;;;;;
3;15;963;16;;;;;
3;16;1027;16;;;;;
3;17;1091;16;;;;;
3;18;1155;16;;;;;
3;19;1219;16;;;;;
3;20;1283;16;;;;;
3;21;1347;16;;;;;
3;22;1411;16;;;;;
3;23;1475;16;;;;;
3;24;1539;16;;;;;
3;25;1603;16;;;;;
3;26;1667;16;;;;;
3;27;1731;16;;;;;
3;28;1795;16;;;;;
3;29;1859;16;;;;;
3;30;1923;16;;;;;
3;31;1987;16;;;;;
3;32;2051;16;;;;;
3;33;2115;16;;;;;
3;34;2179;16;;;;;
3;35;2243;16;;;;;
3;36;2307;16;;;;;
3;37;2371;16;;;;;
3;38;2435;384;;;;;
3;39;2499;256;;;;;
3;40;2563;256;;;;;
3;41;2627;256;;;;;
3;42;2691;288;;;;;
3;43;2755;16;;;;;
3;44;2819;16;;;;;
3;45;2883;16;;;;;
3;46;2947;16;;;;;
3;47;3011;16;;;;;
3;48;3075;16;;;;;
3;49;3139;16;;;;;
3;50;3203;16;;;;;
3;51;3267;16;;;;;
3;52;3331;16;;;;;
3;53;3395;136;;;;;
3;54;3459;0;;;;;
3;55;3523;0;;;;;
3;56;3587;0;;;;;
3;57;3651;0;;;;;
3;58;3715;0;;;;;
3;59;3779;0;;;;;
3;60;3843;0;;;;;
3;61;3907;0;;;;;
3;62;3971;0;;;;;
3;63;4035;0;;;;;
4;0;4;16;;;;;
4;1;68;16;;;;;
4;2;132;16;;;;;
4;3;196;16;;;;;
4;4;260;16;;;;;
4;5;324;16;;;;;
4;6;388;16;;;;;
4;7;452;16;;;;;
4;8;516;16;;;;;
4;9;580;16;;;;;
4;10;644;16;;;;;
4;11;708;16;;;;;
4;12;772;16;;;;;
4;13;836;16;;;;;
4;14;900;16;;;;;
4;15;964;16;;;;;
4;16;1028;16;;;;;
4;17;1092;16;;;;;
4;18;1156;16;;;;;
4;19;1220;16;;;;;
4;20;1284;16;;;;;
4;21;1348;16;;;;;
4;22;1412;16;;;;;
4;23;1476;16;;;;;
4;24;1540;16;;;;;
4;25;1604;16;;;;;
4;26;1668;16;;;;;
4;27;1732;16;;;;;
4;28;1796;16;;;;;
4;29;1860;16;;;;;
4;30;1924;16;;;;;
4;31;1988;16;;;;;
4;32;2052;16;;;;;
4;33;2116;16;;;;;
4;34;2180;16;;;;;
4;35;2244;16;;;;;
4;36;2308;16;;;;;
4;37;2372;16;;;;;
4;38;2436;16;;;;;
4;39;2500;16;;;;;
4;40;2564;16;;;;;
4;41;2628;16;;;;;
4;42;2692;16;;;;;
4;43;2756;16;;;;;
4;44;2820;16;;;;;
4;45;2884;16;;;;;
4;46;2948;16;;;;;
4;47;3012;16;;;;;
4;48;3076;16;;;;;
4;49;3140;16;;;;;
4;50;3204;16;;;;;
4;51;3268;16;;;;;
4;52;3332;16;;;;;
4;53;3396;192;;;;;
4;54;3460;0;;;;;
4;55;3524;0;;;;;
4;56;3588;0;;;;;
